Campaign_Row_ID,Campaign_ID,Budget,Clicks,CTR,CPC,Conversions,CPA,Conversion_Rate,Duration,Platform,Content_Type,Target_Age,Target_Gender,Region,Revenue,Spend,ROAS,Date,Impressions,Month,Quarter,CPC_Actual,CPA_Actual,ROAS_Actual,Budget_Variance,Budget_Variance_Pct
907,C1302,8000,952,0.3066,8.4,610,13.11,0.6408,18,LinkedIn,Image,18-24,Other,Europe,97600,8080.0,12.08,2024-06-30,3105,2024-06,2024Q2,8.49,13.25,12.08,80.0,0.01
908,C3038,8610,844,0.1056,10.2,65,132.46,0.077,14,Instagram,Video,18-24,Male,Africa,10855,8351.7,1.3,2024-08-09,7992,2024-08,2024Q3,9.9,128.49,1.3,-258.3,-0.03
909,C1172,9560,1347,0.2986,7.1,320,29.88,0.2376,18,LinkedIn,Carousel,35-44,Male,Asia,29760,9368.8,3.18,2024-05-23,4511,2024-05,2024Q2,6.96,29.28,3.18,-191.2,-0.02
910,C4068,3420,546,0.0574,6.26,312,10.96,0.5714,12,LinkedIn,Carousel,25-34,Male,South America,19344,3420.0,5.66,2024-07-14,9512,2024-07,2024Q3,6.26,10.96,5.66,0.0,0.0
911,C9608,2960,1676,0.1995,1.77,251,11.79,0.1498,15,LinkedIn,Image,45-54,Other,South America,47188,2989.6,15.78,2024-09-02,8401,2024-09,2024Q3,1.78,11.91,15.78,29.6,0.01
912,C5732,2910,673,0.1908,4.32,657,4.43,0.9762,25,YouTube,Text,25-34,Male,Africa,30879,2851.8,10.83,2024-06-02,3527,2024-06,2024Q2,4.24,4.34,10.83,-58.2,-0.02
913,C3443,8680,1857,0.363,4.67,1752,4.95,0.9435,17,Facebook,Video,45-54,Male,South America,129648,9114.0,14.23,2024-11-10,5115,2024-11,2024Q4,4.91,5.2,14.23,434.0,0.05
914,C5953,9000,1338,0.2519,6.73,877,10.26,0.6555,29,Facebook,Image,35-44,Other,Asia,31572,9360.0,3.37,2024-09-03,5311,2024-09,2024Q3,7.0,10.67,3.37,360.0,0.04
915,C6631,9410,1915,0.2125,4.91,1209,7.78,0.6313,28,Google,Image,45-54,Other,Europe,163215,9033.6,18.07,2024-03-17,9011,2024-03,2024Q1,4.72,7.47,18.07,-376.4,-0.04
916,C7633,2940,1192,0.1921,2.47,681,4.32,0.5713,12,Facebook,Image,45-54,Female,South America,82401,2793.0,29.5,2024-08-23,6205,2024-08,2024Q3,2.34,4.1,29.5,-147.0,-0.05
917,C5159,4350,724,0.0944,6.01,114,38.16,0.1575,10,Instagram,Video,18-24,Male,North America,14250,4567.5,3.12,2024-03-17,7669,2024-03,2024Q1,6.31,40.07,3.12,217.5,0.05
918,C9450,2970,1937,0.2312,1.53,847,3.51,0.4373,16,LinkedIn,Text,18-24,Other,South America,69454,3118.5,22.27,2024-09-27,8378,2024-09,2024Q3,1.61,3.68,22.27,148.5,0.05
919,C3621,6180,905,0.1009,6.83,369,16.75,0.4077,11,LinkedIn,Video,25-34,Other,North America,46125,6303.6,7.32,2024-10-31,8969,2024-10,2024Q4,6.97,17.08,7.32,123.6,0.02
920,C3313,5360,857,0.7388,6.25,509,10.53,0.5939,17,Instagram,Carousel,45-54,Other,Africa,86530,5252.8,16.47,2024-07-26,1159,2024-07,2024Q3,6.13,10.32,16.47,-107.2,-0.02
921,C2304,8380,1321,0.2309,6.34,787,10.65,0.5958,21,Facebook,Video,55+,Female,North America,110180,8463.8,13.02,2024-04-02,5721,2024-04,2024Q2,6.41,10.75,13.02,83.8,0.01
922,C1496,3620,314,0.0371,11.53,238,15.21,0.758,16,Instagram,Video,35-44,Other,North America,21420,3692.4,5.8,2024-04-13,8463,2024-04,2024Q2,11.76,15.51,5.8,72.4,0.02
923,C5301,8220,1562,0.2432,5.26,1366,6.02,0.8745,9,Instagram,Video,55+,Male,South America,132502,7973.4,16.62,2024-07-28,6422,2024-07,2024Q3,5.1,5.84,16.62,-246.6,-0.03
924,C6000,7460,692,0.0731,10.78,553,13.49,0.7991,18,Instagram,Carousel,18-24,Female,North America,74102,7236.2,10.24,2024-05-30,9466,2024-05,2024Q2,10.46,13.09,10.24,-223.8,-0.03
925,C4513,2270,1083,0.36,2.1,672,3.38,0.6205,7,Google,Text,35-44,Female,Africa,60480,2360.8,25.62,2024-05-18,3008,2024-05,2024Q2,2.18,3.51,25.62,90.8,0.04
926,C9316,3980,1707,0.5331,2.33,1675,2.38,0.9813,21,YouTube,Video,35-44,Female,Africa,108875,4139.2,26.3,2024-12-01,3202,2024-12,2024Q4,2.42,2.47,26.3,159.2,0.04
927,C9282,4220,386,0.1051,10.93,28,150.71,0.0725,18,Instagram,Carousel,55+,Female,Asia,1736,4220.0,0.41,2024-02-22,3672,2024-02,2024Q1,10.93,150.71,0.41,0.0,0.0
928,C2129,2140,428,0.2129,5.0,47,45.53,0.1098,27,LinkedIn,Video,55+,Female,Asia,6486,2054.4,3.16,2024-04-02,2010,2024-04,2024Q2,4.8,43.71,3.16,-85.6,-0.04
929,C8897,2540,1546,0.1954,1.64,339,7.49,0.2193,11,YouTube,Text,45-54,Other,South America,18645,2514.6,7.41,2024-02-17,7911,2024-02,2024Q1,1.63,7.42,7.41,-25.4,-0.01
930,C6985,4760,1175,0.1654,4.05,124,38.39,0.1055,20,Facebook,Image,45-54,Other,Africa,12648,4760.0,2.66,2025-01-18,7103,2025-01,2025Q1,4.05,38.39,2.66,0.0,0.0
931,C9929,9260,781,0.0837,11.86,391,23.68,0.5006,10,Google,Text,25-34,Other,Europe,15640,9352.6,1.67,2024-03-31,9330,2024-03,2024Q1,11.98,23.92,1.67,92.6,0.01
932,C7271,7140,1989,1.1477,3.59,121,59.01,0.0608,19,Facebook,Carousel,45-54,Other,Asia,12705,6854.4,1.85,2024-08-17,1733,2024-08,2024Q3,3.45,56.65,1.85,-285.6,-0.04
933,C1337,3900,274,0.0567,14.23,67,58.21,0.2445,17,Google,Image,25-34,Female,Asia,5360,3783.0,1.42,2025-01-03,4832,2025-01,2025Q1,13.81,56.46,1.42,-117.0,-0.03
934,C7277,2220,822,0.1075,2.7,685,3.24,0.8333,21,Instagram,Carousel,35-44,Other,Europe,56855,2220.0,25.61,2024-02-20,7646,2024-02,2024Q1,2.7,3.24,25.61,0.0,0.0
935,C4867,7890,1692,0.2423,4.66,1002,7.87,0.5922,26,Facebook,Image,55+,Other,South America,190380,7890.0,24.13,2024-11-13,6983,2024-11,2024Q4,4.66,7.87,24.13,0.0,0.0
936,C1530,8300,1784,0.1886,4.65,1495,5.55,0.838,24,YouTube,Carousel,25-34,Male,North America,198835,8466.0,23.49,2024-10-12,9459,2024-10,2024Q4,4.75,5.66,23.49,166.0,0.02
937,C3244,8720,1076,0.3021,8.1,1055,8.27,0.9805,9,Facebook,Image,18-24,Male,South America,200450,8720.0,22.99,2024-11-12,3561,2024-11,2024Q4,8.1,8.27,22.99,0.0,0.0
938,C9116,6960,1937,0.2914,3.59,1264,5.51,0.6526,22,YouTube,Video,18-24,Female,Africa,44240,7168.8,6.17,2024-11-29,6647,2024-11,2024Q4,3.7,5.67,6.17,208.8,0.03
939,C4858,8110,811,0.291,10.0,471,17.22,0.5808,15,Google,Text,55+,Male,South America,44745,8353.3,5.36,2025-01-25,2786,2025-01,2025Q1,10.3,17.74,5.36,243.3,0.03
940,C9627,6950,1466,0.2378,4.74,264,26.33,0.1801,22,YouTube,Text,18-24,Other,South America,12144,7089.0,1.71,2024-04-06,6164,2024-04,2024Q2,4.84,26.85,1.71,139.0,0.02
941,C4595,4540,1797,0.2351,2.53,1135,4.0,0.6316,26,Google,Text,55+,Male,South America,143010,4403.8,32.47,2024-10-11,7643,2024-10,2024Q4,2.45,3.88,32.47,-136.2,-0.03
942,C3279,6780,567,0.1181,11.96,553,12.26,0.9753,27,Google,Image,45-54,Other,Europe,48664,6983.4,6.97,2024-06-29,4801,2024-06,2024Q2,12.32,12.63,6.97,203.4,0.03
943,C4107,8580,182,0.032,47.14,130,66.0,0.7143,11,LinkedIn,Carousel,25-34,Female,Europe,12480,8665.8,1.44,2024-07-23,5687,2024-07,2024Q3,47.61,66.66,1.44,85.8,0.01
944,C5074,4060,146,0.0285,27.81,88,46.14,0.6027,27,Instagram,Text,25-34,Male,Europe,15312,4019.4,3.81,2024-10-20,5122,2024-10,2024Q4,27.53,45.68,3.81,-40.6,-0.01
945,C9572,8940,1995,0.4019,4.48,1469,6.09,0.7363,7,Google,Carousel,45-54,Female,Asia,89609,8671.8,10.33,2024-09-19,4963,2024-09,2024Q3,4.35,5.9,10.33,-268.2,-0.03
946,C5777,3480,543,0.1302,6.41,384,9.06,0.7072,19,Google,Carousel,35-44,Male,South America,15360,3584.4,4.29,2024-04-18,4170,2024-04,2024Q2,6.6,9.33,4.29,104.4,0.03
947,C3335,4570,1072,0.1265,4.26,496,9.21,0.4627,12,LinkedIn,Image,18-24,Other,Africa,86304,4661.4,18.51,2025-01-18,8474,2025-01,2025Q1,4.35,9.4,18.51,91.4,0.02
948,C8084,9400,734,0.5239,12.81,279,33.69,0.3801,7,LinkedIn,Text,18-24,Other,Europe,11997,9212.0,1.3,2024-02-14,1401,2024-02,2024Q1,12.55,33.02,1.3,-188.0,-0.02
949,C6713,7830,1051,0.1107,7.45,709,11.04,0.6746,29,Google,Text,18-24,Male,South America,128329,8143.2,15.76,2024-05-09,9494,2024-05,2024Q2,7.75,11.49,15.76,313.2,0.04
950,C9375,4700,1883,0.2638,2.5,202,23.27,0.1073,29,Facebook,Text,18-24,Male,Africa,10908,4559.0,2.39,2025-01-03,7137,2025-01,2025Q1,2.42,22.57,2.39,-141.0,-0.03
951,C7232,4360,1766,0.3298,2.47,17,256.47,0.0096,12,Google,Video,25-34,Other,South America,765,4578.0,0.17,2024-09-19,5354,2024-09,2024Q3,2.59,269.29,0.17,218.0,0.05
952,C7210,7880,310,0.0453,25.42,203,38.82,0.6548,13,LinkedIn,Video,55+,Male,Europe,8323,7958.8,1.05,2024-10-14,6843,2024-10,2024Q4,25.67,39.21,1.05,78.8,0.01
953,C9495,5890,841,0.1731,7.0,506,11.64,0.6017,15,Google,Image,25-34,Other,Europe,34408,5713.3,6.02,2024-06-07,4858,2024-06,2024Q2,6.79,11.29,6.02,-176.7,-0.03
954,C4588,3420,1001,0.1485,3.42,366,9.34,0.3656,20,YouTube,Text,25-34,Female,Africa,49410,3556.8,13.89,2024-07-14,6740,2024-07,2024Q3,3.55,9.72,13.89,136.8,0.04
955,C5788,7840,465,0.1949,16.86,121,64.79,0.2602,13,Facebook,Carousel,18-24,Female,Europe,22506,7604.8,2.96,2024-04-02,2385,2024-04,2024Q2,16.35,62.85,2.96,-235.2,-0.03
956,C1941,5250,50,0.0061,105.0,37,141.89,0.74,21,YouTube,Image,55+,Female,South America,5476,5302.5,1.03,2024-12-06,8196,2024-12,2024Q4,106.05,143.31,1.03,52.5,0.01
957,C8697,3310,1432,0.2642,2.31,584,5.67,0.4078,17,YouTube,Text,35-44,Female,Europe,89936,3243.8,27.73,2024-08-08,5420,2024-08,2024Q3,2.27,5.55,27.73,-66.2,-0.02
958,C6716,8830,1303,0.1452,6.78,941,9.38,0.7222,15,LinkedIn,Image,18-24,Female,Asia,122330,8388.5,14.58,2024-10-12,8973,2024-10,2024Q4,6.44,8.91,14.58,-441.5,-0.05
959,C4176,5920,1362,0.3036,4.35,111,53.33,0.0815,16,Google,Carousel,55+,Female,North America,14208,5979.2,2.38,2024-09-25,4486,2024-09,2024Q3,4.39,53.87,2.38,59.2,0.01
960,C9240,2720,1253,0.2487,2.17,865,3.14,0.6903,21,Facebook,Carousel,35-44,Other,South America,55360,2747.2,20.15,2024-11-20,5038,2024-11,2024Q4,2.19,3.18,20.15,27.2,0.01
961,C5548,3750,1466,0.164,2.56,850,4.41,0.5798,22,YouTube,Image,45-54,Male,North America,117300,3562.5,32.93,2024-09-01,8939,2024-09,2024Q3,2.43,4.19,32.93,-187.5,-0.05
962,C7090,3340,654,0.2195,5.11,511,6.54,0.7813,19,Instagram,Video,35-44,Female,Africa,57232,3239.8,17.67,2024-07-07,2979,2024-07,2024Q3,4.95,6.34,17.67,-100.2,-0.03
963,C2877,9280,1877,1.2017,4.94,1476,6.29,0.7864,27,LinkedIn,Image,18-24,Female,South America,123984,9651.2,12.85,2024-05-10,1561,2024-05,2024Q2,5.14,6.54,12.85,371.2,0.04
964,C1768,2180,660,0.3307,3.3,21,103.81,0.0318,11,Google,Text,45-54,Female,Europe,3150,2071.0,1.52,2025-01-21,1995,2025-01,2025Q1,3.14,98.62,1.52,-109.0,-0.05
965,C3904,7310,1907,1.1614,3.83,844,8.66,0.4426,8,Google,Carousel,35-44,Female,Europe,59080,7310.0,8.08,2024-06-05,1641,2024-06,2024Q2,3.83,8.66,8.08,0.0,0.0
966,C6315,9540,441,0.0927,21.63,335,28.48,0.7596,7,YouTube,Video,55+,Male,Asia,61975,9063.0,6.84,2024-10-21,4757,2024-10,2024Q4,20.55,27.05,6.84,-477.0,-0.05
967,C1205,2030,809,0.0826,2.51,105,19.33,0.1298,27,Facebook,Video,35-44,Female,South America,10080,2131.5,4.73,2024-03-15,9794,2024-03,2024Q1,2.63,20.3,4.73,101.5,0.05
968,C3516,8740,1264,0.1546,6.91,734,11.91,0.5807,21,LinkedIn,Video,35-44,Other,South America,27892,8303.0,3.36,2024-09-06,8175,2024-09,2024Q3,6.57,11.31,3.36,-437.0,-0.05
969,C2591,9970,452,0.0843,22.06,257,38.79,0.5686,15,Facebook,Carousel,18-24,Female,North America,29041,10468.5,2.77,2025-01-07,5361,2025-01,2025Q1,23.16,40.73,2.77,498.5,0.05
970,C6317,7700,545,0.0627,14.13,421,18.29,0.7725,27,Instagram,Carousel,55+,Male,Africa,72833,7931.0,9.18,2024-04-21,8692,2024-04,2024Q2,14.55,18.84,9.18,231.0,0.03
971,C4872,8280,1790,0.3517,4.63,806,10.27,0.4503,22,Google,Image,18-24,Female,Asia,108004,8197.2,13.18,2024-08-26,5089,2024-08,2024Q3,4.58,10.17,13.18,-82.8,-0.01
972,C4193,6630,689,0.1552,9.62,584,11.35,0.8476,28,Google,Text,18-24,Female,Africa,30952,6364.8,4.86,2024-09-22,4439,2024-09,2024Q3,9.24,10.9,4.86,-265.2,-0.04
973,C6242,9170,1005,0.183,9.12,199,46.08,0.198,13,Instagram,Text,18-24,Other,Europe,20099,9170.0,2.19,2024-12-29,5491,2024-12,2024Q4,9.12,46.08,2.19,0.0,0.0
974,C7151,9790,1964,0.2852,4.98,1432,6.84,0.7291,16,Instagram,Image,18-24,Female,North America,111696,9790.0,11.41,2024-09-27,6886,2024-09,2024Q3,4.98,6.84,11.41,0.0,0.0
975,C2982,5280,1143,1.1239,4.62,750,7.04,0.6562,26,YouTube,Image,45-54,Male,Asia,30750,5332.8,5.77,2024-11-01,1016,2024-11,2024Q4,4.67,7.11,5.77,52.8,0.01
976,C4697,4510,302,0.0468,14.93,15,300.67,0.0497,11,Instagram,Image,45-54,Female,South America,1845,4374.7,0.42,2024-07-03,6452,2024-07,2024Q3,14.49,291.65,0.42,-135.3,-0.03
977,C8156,5160,279,0.0287,18.49,77,67.01,0.276,13,LinkedIn,Text,35-44,Female,Asia,8624,5418.0,1.59,2024-03-27,9721,2024-03,2024Q1,19.42,70.36,1.59,258.0,0.05
978,C1670,4540,868,0.2362,5.23,173,26.24,0.1993,9,Facebook,Text,35-44,Female,Africa,21625,4630.8,4.67,2024-10-20,3674,2024-10,2024Q4,5.34,26.77,4.67,90.8,0.02
979,C5090,6640,1838,1.1059,3.61,1607,4.13,0.8743,13,LinkedIn,Text,25-34,Male,Europe,136595,6706.4,20.37,2024-04-26,1661,2024-04,2024Q2,3.65,4.17,20.37,66.4,0.01
980,C2853,3600,914,0.5807,3.94,840,4.29,0.919,26,LinkedIn,Text,25-34,Female,Europe,47880,3708.0,12.91,2024-12-21,1573,2024-12,2024Q4,4.06,4.41,12.91,108.0,0.03
981,C1814,7350,274,0.0899,26.82,182,40.38,0.6642,14,Google,Carousel,45-54,Male,North America,20202,7276.5,2.78,2024-03-15,3047,2024-03,2024Q1,26.56,39.98,2.78,-73.5,-0.01
982,C4964,6610,65,0.0156,101.69,44,150.23,0.6769,24,Google,Video,18-24,Male,South America,3608,6279.5,0.57,2024-06-11,4166,2024-06,2024Q2,96.61,142.72,0.57,-330.5,-0.05
983,C2710,2290,1620,0.5633,1.41,398,5.75,0.2457,7,Google,Carousel,55+,Female,Africa,11940,2358.7,5.06,2024-04-29,2875,2024-04,2024Q2,1.46,5.93,5.06,68.7,0.03
984,C9612,9110,384,0.0672,23.72,219,41.6,0.5703,22,YouTube,Video,55+,Female,Asia,41610,8927.8,4.66,2024-05-30,5714,2024-05,2024Q2,23.25,40.77,4.66,-182.2,-0.02
985,C8303,2160,286,0.0312,7.55,92,23.48,0.3217,20,Instagram,Carousel,55+,Male,Europe,13708,2203.2,6.22,2024-07-24,9166,2024-07,2024Q3,7.7,23.95,6.22,43.2,0.02
986,C6328,9760,349,0.0832,27.97,49,199.18,0.1404,30,YouTube,Carousel,55+,Male,Asia,1519,9467.2,0.16,2024-08-17,4194,2024-08,2024Q3,27.13,193.21,0.16,-292.8,-0.03
987,C6573,5530,1978,0.2334,2.8,406,13.62,0.2053,28,Facebook,Image,45-54,Female,North America,78764,5585.3,14.1,2024-02-14,8474,2024-02,2024Q1,2.82,13.76,14.1,55.3,0.01
988,C6368,4750,348,0.1153,13.65,159,29.87,0.4569,20,YouTube,Image,45-54,Male,Africa,26871,4702.5,5.71,2024-02-26,3018,2024-02,2024Q1,13.51,29.58,5.71,-47.5,-0.01
989,C1247,2130,994,0.4846,2.14,530,4.02,0.5332,19,Facebook,Text,55+,Other,North America,65720,2172.6,30.25,2024-04-23,2051,2024-04,2024Q2,2.19,4.1,30.25,42.6,0.02
990,C3761,3870,595,0.2932,6.5,96,40.31,0.1613,21,Google,Carousel,45-54,Male,South America,4512,3831.3,1.18,2024-06-26,2029,2024-06,2024Q2,6.44,39.91,1.18,-38.7,-0.01
991,C1521,4230,1373,0.164,3.08,1233,3.43,0.898,8,YouTube,Video,55+,Other,Europe,38223,4103.1,9.32,2024-02-17,8371,2024-02,2024Q1,2.99,3.33,9.32,-126.9,-0.03
992,C1850,7960,1272,0.1715,6.26,1226,6.49,0.9638,11,Facebook,Carousel,55+,Other,South America,197386,8119.2,24.31,2025-01-04,7416,2025-01,2025Q1,6.38,6.62,24.31,159.2,0.02
993,C5759,4090,620,0.1059,6.6,383,10.68,0.6177,14,Google,Image,55+,Female,South America,39832,4253.6,9.36,2024-03-07,5854,2024-03,2024Q1,6.86,11.11,9.36,163.6,0.04
994,C2505,3580,1711,0.1768,2.09,1351,2.65,0.7896,8,LinkedIn,Text,45-54,Male,South America,171577,3508.4,48.9,2025-01-05,9677,2025-01,2025Q1,2.05,2.6,48.9,-71.6,-0.02
995,C9439,5720,1888,0.2612,3.03,143,40.0,0.0757,10,Facebook,Image,18-24,Female,Africa,27885,5834.4,4.78,2024-04-10,7228,2024-04,2024Q2,3.09,40.8,4.78,114.4,0.02
996,C4071,7400,657,0.0986,11.26,136,54.41,0.207,27,Facebook,Carousel,18-24,Other,Europe,24072,7696.0,3.13,2024-08-15,6663,2024-08,2024Q3,11.71,56.59,3.13,296.0,0.04
997,C2402,3670,1534,0.1974,2.39,1258,2.92,0.8201,26,LinkedIn,Video,18-24,Other,Asia,206312,3523.2,58.56,2024-11-08,7771,2024-11,2024Q4,2.3,2.8,58.56,-146.8,-0.04
998,C3257,4820,231,0.0238,20.87,83,58.07,0.3593,20,Google,Video,55+,Other,North America,5146,5061.0,1.02,2025-01-16,9705,2025-01,2025Q1,21.91,60.98,1.02,241.0,0.05
999,C4315,9330,395,0.0517,23.62,239,39.04,0.6051,26,Instagram,Image,55+,Other,Europe,35372,8956.8,3.95,2025-01-26,7640,2025-01,2025Q1,22.68,37.48,3.95,-373.2,-0.04
1000,C1412,3070,493,0.1965,6.23,415,7.4,0.8418,10,Instagram,Carousel,25-34,Other,Asia,41915,3192.8,13.13,2024-02-22,2508,2024-02,2024Q1,6.48,7.69,13.13,122.8,0.04
